Link,Source,Tweet,Category,Label
https://twitter.com/IndiaToday/status/1487695443517915136?s=20&t=QTswMTQmzv7DGK6fwEs97Q,India Today,Union Minister Bhupender Yadav (@byadavbjp) said that the #BJP will contest on all 60 seats in the upcoming #manipurelection2022.(@Sreya_Chattrjee),Politics,0
https://twitter.com/TimesNow/status/1487737352151732224?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,The Budget Session of Parliament is likely to begin on a stormy note on Monday. #BudgetSession #Parliament,Politics,0
https://twitter.com/TimesNow/status/1487732318907224068?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,The Father of the Nation had been shot dead on this day in 1948 by Nathuram Godse - something that Raut noted was mourned by the world till date. #SanjayRaut #ShivSena #MahatmaGandhi,Politics,0
https://twitter.com/TimesNow/status/1487726075010551808?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"#March10WithTimesNow Maulana Tauqeer Raza Khan's daughter-in-law, Nida Khan joins BJP. #BJP #NidaKhan",Politics,0
https://twitter.com/TimesNow/status/1487722694296711170?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,#March10WithTimesNow Home Minister #AmitShah to hold a door-to-door campaign in Goa. Aruneel with details.,Politics,0
https://twitter.com/TimesNow/status/1487679470668496901?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,This is the first edition of the year and began after the PM pays obeisance to Mahatma Gandhi on his death anniversary. #MannKiBaat #MahatmaGandhi,Politics,0
https://twitter.com/TimesNow/status/1487664044081401856?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"Nation remembers Mahatma Gandhi on his death anniversary; PM, President and other politicians pay homage. #MahatmaGandhi #Rajghat",Politics,0
https://twitter.com/TimesNow/status/1487657420495200256?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"Our alliance with the BJP has garnered support from the voters, we are confident NDA will come to power once again in UP, says @AnupriyaSPatel #FranklySpeakingWithAnupriya | @NavikaKumar #March10WithTimesNow #UPElections2022",Politics,0
https://twitter.com/TimesNow/status/1487619072779079685?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,Shah is also scheduled to unveil a mural of Mahatma Gandhi at the Sabarmati Riverfront in Gujarat's Ahmedabad city on Sunday. #AmitShah #Gujarat,Politics,0
https://twitter.com/TimesNow/status/1487612117503119361?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"There should be a law against religious conversion, but it mustn’t be misused, says Arvind Kejriwal in Punjab Prashant with the latest. #PunjabElections2022 #March10WithTimesNow",Politics,0
https://twitter.com/TimesNow/status/1487611480849756162?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"Amar Jawan Jyoti memorial to be built in Raipur, says Chhattisgarh CM Bhupesh Baghel Prashant with more. #Chhattisgarh #AmarJawanJyoti",Politics,0
https://twitter.com/TimesNow/status/1487598939977048067?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"AIMIM chief #AsaduddinOwaisi launched a blistering attack at #BJP and #SP accusing them of ignoring the issues of development and social justice, and rather focusing on politics of religion.",Politics,0
https://twitter.com/TimesNow/status/1487583840466046979?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,UP polls 2022: #AkhileshYadav explains why #BJP conducting door-to-door campaigns #March10WithTimesNow,Politics,0
https://twitter.com/TimesNow/status/1487561191815892998?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,This year's budget will demonstrate renewed commitment to strong growth. Our growth drivers are strong & sustainable: @jayantsinha #ConverseIndia | @Rshivshankar,Politics,0
https://twitter.com/TimesNow/status/1487483177262329863?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,Election Commission (EC) on Saturday banned the publishing or publicising of exit polls data till March 7. #March10WithTimesNow,Politics,0
https://twitter.com/TimesNow/status/1487478145280208896?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"UP Election 2022: DMs and SPs may favour government during counting of votes, claims BKU’s #RakeshTikait #March10WithTimesNow",Politics,0
https://twitter.com/TimesNow/status/1487476009297453060?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,#BudgetMissionGrowth2022 #FranklySpeakingWithAnupriya Smaller parties play a crucial role in shaping policies. UPA was also formed by combining various smaller parties: @AnupriyaSPatel @navikakumar| #FranklySpeaking,Politics,0
https://twitter.com/TimesNow/status/1487466377476771840?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"With India and Israel celebrating 30 years of the establishment of diplomatic relations, Prime Minister Narendra Modi said that the history of the relationship between the two countries is very old. #India #Israel #NarendraModi",Politics,0
https://twitter.com/TimesNow/status/1487458603346894853?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"#March10WithTimesNow | The fact is that in the past two years, more than 20 Sadhus were killed in UP: SP's Abbas Haider @TheNewshour Spl Ed | #TheNewshour",Politics,0
https://twitter.com/TimesNow/status/1487445086610722818?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,"#BudgetMissionGrowth2022 We have overcome a few loopholes, which were earlier there in GST. Finance Minister has failed terribly in raising resources through privatization or national monetization pipeline: Economist Swaminathan Aiyar #ConverseIndia | @RShivshankar",Politics,0
https://twitter.com/TimesNow/status/1487425298094338050?s=20&t=AsdfRK8QA9JLy6XoYIz5vw,Times Now,'BJP MP said that liquor is medicine...': #SanjayRaut defends #Maharashtra govt's decision on wine sale,Politics,0
https://twitter.com/MirrorNow/status/1487768424587489281?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"Rakesh Tikait slams govt, says farmers would observe 'Betrayal Day' on Monday Alleging betrayal by the Centre, Bharatiya Kisan Union leader #RakeshTikait on Sunday announced a country-wide observance of ""Betrayal Day"" on Monday over farm issues.",Politics,0
https://twitter.com/MirrorNow/status/1487767000835567620?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"CONGRESS ASKS PRIVILEGE MOTION AGAINST IT MIN ON PEGASUS Leader of #Congress party in #Lok Sabha, Adhir Ranjan Chowdhury wrote to Speaker Om Birla & demanded that ""privilege motion may be initiated against Minister of IT for deliberately misleading House on #PegasusSpyware.""",Politics,0
https://twitter.com/MirrorNow/status/1487764790969712642?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,#BREAKING | Punjab CM Channi will contest polls from Chamkaur Sahib and Bhadaur #PunjabElection2022 #AssemblyElections2022,Politics,0
https://twitter.com/MirrorNow/status/1487764690134781952?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"#UPElections2022: #BJP candidates from Suar, Rampur seats may orchestrate an attack to kill me, claims #AzamKhan’s son",Politics,0
https://twitter.com/MirrorNow/status/1487761055241871360?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,Union Home Minister & BJP leader Amit Shah holds a door-to-door campaign in Sanvordem ahead of #goaassemblyelection2022 Goa CM Pramod Sawant also present with him,Politics,0
https://twitter.com/MirrorNow/status/1487759503097757698?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"#GoaElections Goa Election 2022: TMC continued to poach Congress leaders despite making offer of tie-up, says Chidambaram.",Politics,0
https://twitter.com/MirrorNow/status/1487757730278678528?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"I have met CM #BasavarajBommai & #Karnataka BJP chief Nalin K Kateel & have complained against some ministers who don't respond to our requests. They bring a bad name to the party & Govt: MP Renukacharya, Political Secretary to the CM (ANI)",Politics,0
https://twitter.com/MirrorNow/status/1487757480742760456?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"BAGHEL LASHES OUT AT SP-RLD ALLIANCE #Chattisgarh CM & #Congress observer for UP polls #BhupeshBaghel @bhupeshbaghel took potshots at the #SP-#RLD alliance. Speaking to Times Network, he said that the people of #UP have moved beyond caste politics and instead want jobs.",Politics,0
https://twitter.com/MirrorNow/status/1487757074230837249?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,PM MODI ATTENDS SARVA DHARM PRARTHNA ON MAHATMA GANDHI'S 74TH DEATH ANNIVERSARY #PMModi paid floral tributes on Sunday to #MahatmaGandhi on his 74th death anniversary at Gandhi Smriti.,Politics,0
https://twitter.com/MirrorNow/status/1487750427093311488?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"Battleground Goa: Only double engine sarkar (state and centre with BJP) can get development. If Digambar Kamat wins here & sends a development proposal,#RahulGandhi will hold him back but he wouldn't want Modi to succeed in development: Amit Shah",Politics,0
https://twitter.com/MirrorNow/status/1487748249524252674?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,We've sought PM #NarendraModi's time for campaigning in #Uttarakhand. He has agreed but the modalities will be finalized in line with the Election Commission's guidelines that are expected to be released tomorrow: Union Minister Pralhad Joshi,Politics,0
https://twitter.com/MirrorNow/status/1487746899327479810?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,FINANCE MINISTER TO ADDRESS MEDIA POST BUDGET PRESENTATION ON 1 FEB Finance Minister (@nsitharaman) #NirmalaSitharaman  will address a post #Budget2022 press conference on 1 Feb.,Politics,0
https://twitter.com/MirrorNow/status/1487744836229038080?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"Earlier during the UPA regime, terrorists used to just enter India and attack our Jawans...same happened in Pulwama and Modiji showed them why he is different from Manmohan Singh: #AmitShah #AssemblyElections2022",Politics,0
https://twitter.com/MirrorNow/status/1487742448562749441?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,GOA ASSEMBLY ELECTIONS The BJP has fielded its candidates on all 40 seats in the state assembly. Goa will go to the assembly polls on February 14. Home Minister #AmitShah addressed a rally in the UT today. Listen in #AssemblyElections2022,Politics,0
https://twitter.com/MirrorNow/status/1487742329947504646?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,Goans have to choose between #BJP's 'Golden Goa' and #Congress's 'Gandhi parivar ka #Goa': #AmitShah (@AmitShah),Politics,0
https://twitter.com/MirrorNow/status/1487734794142490625?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"#GoaElection2022: #TMC continued to poach #Congress leaders despite making offer of tie-up, says @PChidambaram_IN",Politics,0
https://twitter.com/MirrorNow/status/1487732735984607233?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"""I am being followed,"" Abdullah Azam Khan, son of former #UP Minister #AzamKhan & #SP candidate from Rampur's Suar said. Conspiracy hatched to put me behind bars in fake case. #BJP candidates from Suar & Rampur seats could orchestrate attack, road accident to kill me, he added.",Politics,0
https://twitter.com/MirrorNow/status/1487728032895086600?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,#Democracy survives on rule of law: #WestBengal governor seeks 'mandatory' dialogue with #MamataBanerjee,Politics,0
https://twitter.com/MirrorNow/status/1487709749408038913?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"Candidates' nomination suspended despite filing on time (in UP).Election officer not ready to act into the matter, he's under pressure. I will meet EC in Delhi...Some of our candidates were threatened to withdraw...They( BJP) are scared of us, will have to pay for it:#SanjayRaut",Politics,0
https://twitter.com/MirrorNow/status/1487707669838561281?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"Gujarat Congress Working President Hardik Patel holds door-to-door campaign in #Varanasi in support of party candidate for the #AssemblyElections. ""Yogi Govt is following the Gujarat model of police misuse. BJP's politics is based on caste and religion,"" he says | Camera with flashANI",Politics,0
https://twitter.com/MirrorNow/status/1487700861912379396?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,#BJP announced candidates for all 60 Assembly seats in the upcoming #ManipurElections,Politics,0
https://twitter.com/MirrorNow/status/1487695828495986689?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,#BJP will contest on all 60 seats in the upcoming #ManipurElections and form a government with more than 2/3rd majority: Union minister Bhupender Yadav,Politics,0
https://twitter.com/MirrorNow/status/1487691785313058819?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,"#Congress President has appointed Shri U.T. Khader, MLA as Deputy leader of Congress Legislative Party in #Karnataka Legislative Assembly, with immediate effect",Politics,0
https://twitter.com/MirrorNow/status/1487685791434567681?s=20&t=ntRYPMNONB_1DTegGQQkNw,Mirror Now,#UPElections2022: #AkhileshYadav will submit candidacy from Karhal tomorrow; #BJP candidate not yet named #UP #SP #BSP,Politics,0
https://twitter.com/MirrorNow/status/1487620073036877825?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#Budget2022 | NO HALWA CEREMONY THIS YEAR Amid #Omicron concerns, Finance ministry will not organize the traditional halwa ceremony ahead of the #BudgetSession this year.",Politics,0
https://twitter.com/MirrorNow/status/1487609006461915138?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Union HM #AmitShah to visit South #Goa today; after a public meeting at Sun Grace Garden, Ponda, & in Sharda Mandir Multipurpose Hall, Sanvordem, which will be broadcasted digitally, we'll launch an Umbrella campaign in Vasco: #BJP Goa chief Sadanand Shet Tanavade",Politics,0
https://twitter.com/MirrorNow/status/1487390063763857414?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#PunjabElections2022: #NavjotSinghSidhu files nomination from #Amritsar East, dares Bikram Majithia to fight only from this seat",Politics,0
https://twitter.com/MirrorNow/status/1487384436484153346?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#RahulGandhi @RahulGandhi to lay foundation stone of ‘Amar Jawan Jyoti’ in Chhattisgarh on Feb 3, says CM @bhupeshbaghel",Politics,0
https://twitter.com/MirrorNow/status/1487376440635305986?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"DELHI GYM OWNERS PROTEST, DEMAND REOPENING Gym Owners say that they have suffered the most during the ongoing pandemic & demand that #Kejriwal Govt opens them.",Politics,0
https://twitter.com/MirrorNow/status/1487364939069399041?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"DELHI GYM OWNERS PROTEST, DEMAND REOPENING Gym owners in #Delhi protested today near the residence of Delhi CM #ArvindKejriwal to demand the reopening of their establishments, which have been closed due to #COVID19 restrictions in the national capital. @AlokReporter ",Politics,0
https://twitter.com/MirrorNow/status/1487356089855135745?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,Development not on Samajwadi Party's agenda: #YogiAdityanath tears into #AkhileshYadav's party #BJP #UP #SP,Politics,0
https://twitter.com/MirrorNow/status/1487356029348507656?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#GoaPolls | #Congress leader #RahulGandhi will campaign in #Goa on February 2; to hold a virtual rally in Goa CM Pramod Sawant's constituency #Sanquelim,Politics,0
https://twitter.com/MirrorNow/status/1487349794821775367?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,DELHI GOVT'S GREEN PUSH: PUC CERTIFICATE MANDATORY TO REFILL FUEL Delhi Govt has decided that 'pollution under control' certificate will soon become a requirement for filling fuel at petrol pumps across the city. ,Politics,0
https://twitter.com/MirrorNow/status/1487349569981923333?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#Delhi Gym Association members protest against Delhi govt demanding reopening of gyms that are closed in the national capital as part of #COVID19 containment plan,Politics,0
https://twitter.com/MirrorNow/status/1487346952337764352?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#PunjabElections2022: Industrialists were considered BJP's vote bank in Delhi. I myself am a 'baniya but Delhi's baniya never voted for me. They started voting after I won their hearts. Give us 5 years, we will win your hearts too: #ArvindKejriwal in Jalandhar",Politics,0
https://twitter.com/MirrorNow/status/1487340352713355266?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#UPElections2022 : JP Nadda holds door-to-door campaign in #Bareilly,Politics,0
https://twitter.com/MirrorNow/status/1487338473853837313?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#Maharashtra: #MVA, #BJP at loggerheads over decision to sell wine in supermarkets",Politics,0
https://twitter.com/MirrorNow/status/1487319601675386884?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Don't trust anyone, even policemen deployed for my security can shoot me: Azam Khan's son #SP #BSP #BJP #AkhileshYadav #UP",Politics,0
https://twitter.com/MirrorNow/status/1487306743394619394?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#UPElections: With mere days left for polls, Amit Shah, #YogiAdityanath set to lead multiple campaign events today",Politics,0
https://twitter.com/MirrorNow/status/1487291779649249281?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Opposition parties including the RJD, Left and Congress had extended their support to Friday's students bandh and took active part in many places. #Bihar #BiharBandh",Politics,0
https://twitter.com/MirrorNow/status/1487290565914161154?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#Delhi Government to soon make PUC certificate mandatory for filling fuel at pumps,Politics,0
https://twitter.com/MirrorNow/status/1487280526897868800?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"Delhi Commission for Women (DCW) issues a Notice to SBI, seeking withdrawal of the guideline, that prevents women who are over 3 months pregnant from joining service, terming them as 'temporarily unfit'. DCW Chief Swati Maliwal said that this is both discriminatory and illegal",Politics,0
https://twitter.com/MirrorNow/status/1487280268725846016?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,Matters of Urgent Public Importance raised during 'Zero Hour' will be taken up from 2nd February 2022. #BudgetSession #Budget2022,Politics,0
https://twitter.com/MirrorNow/status/1487278533156438020?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#AkhileshYadav alleges BJP's hand in chopper delay, demands Election Commission to take cognizance",Politics,0
https://twitter.com/MirrorNow/status/1487276447819759616?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#BudgetSession: Owing to the Address of the President to both Houses assembled together and the Presentation of Union #Budget respectively during the first two days of the 8th session of the 17th Lok Sabha, there will be no 'Zero Hour' on 31st January and 1st February 2022",Politics,0
https://twitter.com/MirrorNow/status/1487260626154307590?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,Dates for the Budget Session of the West Bengal Assembly have not yet been announced. #WestBengal #AssemblyElections2022,Politics,0
https://twitter.com/MirrorNow/status/1487206353919778818?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"In a major outreach move, a few days back, #Congress launched its 'Youth Manifesto' for the upcoming assembly election in #UttarPradesh",Politics,0
https://twitter.com/MirrorNow/status/1487069812660457481?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#AkhileshYadav's chopper delayed due to high air traffic at #Delhi: Airport official,Politics,0
https://twitter.com/MirrorNow/status/1487046438244601864?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#UPElections2022: #BJP releases list of 91 candidates, Yogi’s media advisor Shalabh Mani Tripathi gets ticket from Deoria",Politics,0
https://twitter.com/MirrorNow/status/1487046438244601864?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,"#Government appoints Dr V. Anantha Nageswaran as the Chief Economic Advisor and today, he has assumed charge",Politics,0
https://twitter.com/MirrorNow/status/1486739803869630467?s=20&t=GaFzAWLEfBrACph2m_Gs0Q,Mirror Now,#PunjabElections | Congress to announce CM face in Punjab elections: Rahul Gandhi after meeting Sidhu and Channi,Politics,0
https://twitter.com/MirrorNow/status/1488056935073316867?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,BREATHER FOR AKALI DAL LEADER SC grants protection from arrest to Shiromani Akali Dal (SAD) leader Bikram Singh Majithia till February 23 and asks him to surrender before the trial court @minakshibhanja1 reports.,Politics,0
https://twitter.com/MirrorNow/status/1488054533339029504?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,ANGANWADI WORKERS PROTEST Anganwadi workers stage a massive protest outside #Delhi CM #ArvindKejriwal's residence for their constitutional and democratic demands. @AlokReporter,Politics,0
https://twitter.com/MirrorNow/status/1488051897449676800?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,Finance Minister Nirmala Sitharaman tables the Economic Survey 2021-22 along with Statistical Appendix in the Lok Sabha #BudgetSession2022 #Budget2022 #Budget,Politics,0
https://twitter.com/MirrorNow/status/1488049363951575043?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,EC MEETING TO ASSESS COVID SITUATION Ahead of the upcoming elections the Election Commission of India is conducting a review meeting to reassess the #Covid situation in the country and the rules for physical rallies @AlokReporter with more details #PollsAndPandemic,Politics,0
https://twitter.com/MirrorNow/status/1488043912329834496?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,"SUSPENSE OVER CONG CM FACE While suspense over Congress CM face in Punjab continues, party has sought views of cadre on who should be their pick #PunbajElections",Politics,0
https://twitter.com/MirrorNow/status/1488039341922439179?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,#PMModi is set to address his first virtual rally for the upcoming #UttarPradeshElections  today,Politics,0
https://twitter.com/MirrorNow/status/1488026759102713858?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,#Congress leader Adhir Ranjan Chowdhury seeks privilege motion against IT minister for 'deliberately misleading' #Parliament,Politics,0
https://twitter.com/MirrorNow/status/1488025799412256769?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,On the day of the beginning of Parliament's #BudgetSession2022 #PMNarendraModi welcomed all the MPs,Politics,0
https://twitter.com/MirrorNow/status/1488024443284701184?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,PRESIDENT'S JOINT ADDRESS TO PARL President Ram Nath Kovind addresses both the Houses of Parliament #Budget2022,Politics,0
https://twitter.com/MirrorNow/status/1488024242591387649?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,#Bengal #BJP is set to meet the State EC to demand that the elections for the remaining municipalities be postponed by 4 weeks in wake of the #COVID19 situation,Politics,0
https://twitter.com/MirrorNow/status/1488011747529465865?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,PEGASUS ROW INTENSIFIES #ShivSena mouthpiece 'Saamana' has slammed the govt for over NYT report claiming purchase of #PegasusSpyware by India.,Politics,0
https://twitter.com/MirrorNow/status/1488011583515402241?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,PEGASUS ROW: The Pegasus maker NSO group has now come forward to defend the company's operations. #PegasusSpyware #PegasusSnoopgate,Politics,0
https://twitter.com/MirrorNow/status/1487971817214349313?s=20&t=eCzRe51f5116ZnE9fIFaOA,Mirror Now,#Goa TMC announces one-time Rs 10k grant to registered taxis #GoaElections2022,Politics,0
https://twitter.com/timesnowsports/status/1487696767332216832?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,"#BrockLesnar, #RondaRousey win Royal Rumble; #BobbyLashley becomes new #WWE champion - See full list of winners #WWERoyalRumble",Sports,0
https://twitter.com/timesnowsports/status/1487670925462224897?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,"#IPL2022: 25 percent crowd likely, matches set to be hosted in Maharashtra, Gujarat - Report #IPLAuction",Sports,0
https://twitter.com/timesnowsports/status/1487705498992340994?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,#AustralianOpen 2022: Czech duo of Barbora Krejcikova-Katerina Siniakova win women's doubles crown #AusOpen #AusOpen2022,Sports,0
https://twitter.com/timesnowsports/status/1487644001927073793?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,IND vs WI: #KieronPollard to lead an unchanged #WestIndies T20I squad from England series #INDvsWI #WIvENG,Sports,0
https://twitter.com/timesnowsports/status/1487618088891682820?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,"Stand-in skipper #MoeenAli's all-round show helps #England beat #WestIndies in 4th T20I, level series 2-2 #WIvENG",Sports,0
https://twitter.com/timesnowsports/status/1487617869831897091?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,"ICC #U19World Cup: #RaviKumar, #AngkrishRaghuvanshi shine as India beat Bangladesh; to face Australia in semis #TeamIndia #U19CWC2022",Sports,0
https://twitter.com/timesnowsports/status/1487371791018659845?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,"#AusOpen #AustralianOpen #AshleighBarty creates history, becomes first #Australian woman in 44 years to win a home Grand Slam",Sports,0
https://twitter.com/timesnowsports/status/1487308284919189507?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,Irfan bhai told me 'Apna Time Aayega': #DeepakHooda reveals how Pathan brothers helped him during tough days #IrfanPathan #TeamIndia,Sports,0
https://twitter.com/timesnowsports/status/1487303664599707649?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,Mitchell Starc makes shocking admission after being named Australia's Cricketer of the Year 2021,Sports,0
https://twitter.com/timesnowsports/status/1487287980217683968?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,"Rahul Dravid, Rohit Sharma need to explain Virat Kohli the thought process going forward: Ex-BCCI selector",Sports,0
https://twitter.com/timesnowsports/status/1487283503318564867?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,ICC U19 World Cup: Event Technical Committee approves Aaradhya Yadav as Vasu Vats' replacement in Indian team,Sports,0
https://twitter.com/timesnowsports/status/1487281378173816833?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,Don't think he will be skipper: #AakashChopra explains why #DavidWarner might not be a captaincy option in #IPL2022 #IPL2022MegaAuction,Sports,0
https://twitter.com/timesnowsports/status/1487266617742733312?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,#IPL2022 auction: 3 batsmen #DelhiCapitals might target to be #PrithviShaw's opening partner #IPL2022MegaAuction,Sports,0
https://twitter.com/timesnowsports/status/1487249803834642433?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,Darren Sammy explains why 'Indian cricket is in good hands' with Rohit Sharma,Sports,0
https://twitter.com/timesnowsports/status/1487237017570201600?s=20&t=bZF4I2d5uPaKeKihXbmjMg,Times Now,"We have Rohit, while Rahane is there as well: Mohammed Shami on Virat Kohli's replacement as Test captain",Sports,0
https://twitter.com/timesnowsports/status/1487018711722520578?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,"Jos Buttler, other England Test players to miss business end of IPL 2022: Report #IPL #IPL2022 ",Sports,0
https://twitter.com/timesnowsports/status/1486966343337648132?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,"ICC U19 World Cup: Afghanistan pip Sri Lanka in a low-scoring affair, enter semis",Sports,0
https://twitter.com/timesnowsports/status/1486956987674161154?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,Ravi Shastri did not mince his words in criticising the BCCI over their stance on the Ranji Trophy ,Sports,0
https://twitter.com/timesnowsports/status/1486955378466115586?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,MS Dhoni lands in Chennai ahead of #IPL2022 auction; CSK welcome Thala with heartwarming post,Sports,0
https://twitter.com/timesnowsports/status/1486955030863556608?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,"Rafael Nadal outclasses Matteo Berrettini in 4 sets, enters sixth Australian Open final #AusOpen",Sports,0
https://twitter.com/timesnowsports/status/1486527342969114624?s=20&t=VHBY2Wsv1qFvmQBptihUDQ,Times Now,"Selectors 'not convinced' with Hardik Pandya, want continue grooming Venkatesh Iyer in T20Is: Report #INDvWI #BCCI",Sports,0
